URL	File Path	GAHEOS MD5	Analyzed MD5	RESULT	SIMILARITY	SERVER DATE	SERVER LAST MODIFIED
https://octupustech.com	payment_payphone/static/src/img/payphone.png	bb7aeb981b94b83c34f46914f7bd2d53	bb7aeb981b94b83c34f46914f7bd2d53	Identico	1.0	Thu, 16 Mar 2023 15:23:00 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_reports/static/src/js/report_widget.js	40023b2e3ed476fff6ecc9c0d4d8d494	40023b2e3ed476fff6ecc9c0d4d8d494	Identico	1.0	Thu, 16 Mar 2023 15:23:01 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_reports/static/src/js/report_rf.js	4084d4a789d1e0a65e960a9d51b81065	4084d4a789d1e0a65e960a9d51b81065	Identico	1.0	Thu, 16 Mar 2023 15:23:01 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_reports/static/src/js/report_ats.js	d2623fb0ba35399e52aa6b6a419ee6c3	d2623fb0ba35399e52aa6b6a419ee6c3	Identico	1.0	Thu, 16 Mar 2023 15:23:01 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_reports/static/src/js/report_generic.js	dd18f1925f5da07800024a4b3219a1c2	dd18f1925f5da07800024a4b3219a1c2	Identico	1.0	Thu, 16 Mar 2023 15:23:01 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_reports/static/src/js/report_104.js	81ba8374815d54e82060ef947b863704	81ba8374815d54e82060ef947b863704	Identico	1.0	Thu, 16 Mar 2023 15:23:02 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_reports/static/src/scss/style.scss	22b05a863818efd3c5b08719183950c2	22b05a863818efd3c5b08719183950c2	Identico	1.0	Thu, 16 Mar 2023 15:23:02 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_reports/static/src/xml/report_widget.xml	f8feb524f5c6b73f1632fe2505017e01	f8feb524f5c6b73f1632fe2505017e01	Identico	1.0	Thu, 16 Mar 2023 15:23:02 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_reports_dinardap/static/src/js/report_dinardap.js	c3745a11c4ac5505fa4c7a0998e7f628	c3745a11c4ac5505fa4c7a0998e7f628	Identico	1.0	Thu, 16 Mar 2023 15:23:03 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_reports_dinardap/static/src/scss/style.scss	d41d8cd98f00b204e9800998ecf8427e	d41d8cd98f00b204e9800998ecf8427e	Identico	1.0	Thu, 16 Mar 2023 15:23:03 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_reports_dinardap/static/src/xml/report_widget.xml	f1b8504fe742d00614c8c073d60ee6dd	f1b8504fe742d00614c8c073d60ee6dd	Identico	1.0	Thu, 16 Mar 2023 15:23:03 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_account/static/description/icon.png	11c44622e8228bcac94dffa8c95c1e18	11c44622e8228bcac94dffa8c95c1e18	Identico	1.0	Thu, 16 Mar 2023 15:23:03 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_account/static/src/js/vat_bases.js	eb3f0a3b2bc74e861c84b95973828f26	eb3f0a3b2bc74e861c84b95973828f26	Identico	1.0	Thu, 16 Mar 2023 15:23:04 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_account/static/src/scss/style.scss	fb40105c4913fdd13207ac7b1d235a3e	fb40105c4913fdd13207ac7b1d235a3e	Identico	1.0	Thu, 16 Mar 2023 15:23:04 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_account/static/src/xml/qweb.xml	55ee16db58cfe6c6c6e0649c7bd68948	55ee16db58cfe6c6c6e0649c7bd68948	Identico	1.0	Thu, 16 Mar 2023 15:23:04 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_base/static/description/icon.png	11c44622e8228bcac94dffa8c95c1e18	11c44622e8228bcac94dffa8c95c1e18	Identico	1.0	Thu, 16 Mar 2023 15:23:05 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_base/static/src/js/ci.js	29bf90b780bd49c8fdcbd320d6a7d032	29bf90b780bd49c8fdcbd320d6a7d032	Identico	1.0	Thu, 16 Mar 2023 15:23:05 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_base/static/src/scss/style.scss	4f67453aaeb95d7e5bcb7ed35e6fd2ed	4f67453aaeb95d7e5bcb7ed35e6fd2ed	Identico	1.0	Thu, 16 Mar 2023 15:23:05 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_ec_bank/static/img/datafast.png	3525963ea8e698d72614a1d8043e0540	3525963ea8e698d72614a1d8043e0540	Identico	1.0	Thu, 16 Mar 2023 15:23:06 GMT	Fri, 03 Mar 2023 06:09:29 GMT
